attendance_id,employee_id,employee_name,date,status
32486,EMP042,Salman Ahmed,2024-06-19,Present
32487,EMP042,Salman Ahmed,2024-06-20,Present
32488,EMP042,Salman Ahmed,2024-06-21,Present
32489,EMP042,Salman Ahmed,2024-06-24,Present
32490,EMP042,Salman Ahmed,2024-06-25,Present
32491,EMP042,Salman Ahmed,2024-06-26,Present
32492,EMP042,Salman Ahmed,2024-06-27,Present
32493,EMP042,Salman Ahmed,2024-06-28,Present
32494,EMP042,Salman Ahmed,2024-07-01,Present
32495,EMP042,Salman Ahmed,2024-07-02,Present
32496,EMP042,Salman Ahmed,2024-07-03,Present
32497,EMP042,Salman Ahmed,2024-07-04,Present
32498,EMP042,Salman Ahmed,2024-07-05,Present
32499,EMP042,Salman Ahmed,2024-07-08,Present
32500,EMP042,Salman Ahmed,2024-07-09,Late
32501,EMP042,Salman Ahmed,2024-07-10,Present
32502,EMP042,Salman Ahmed,2024-07-11,Present
32503,EMP042,Salman Ahmed,2024-07-12,Present
32504,EMP042,Salman Ahmed,2024-07-15,Leave
32505,EMP042,Salman Ahmed,2024-07-16,Present
32506,EMP042,Salman Ahmed,2024-07-17,Leave
32507,EMP042,Salman Ahmed,2024-07-18,Present
32508,EMP042,Salman Ahmed,2024-07-19,Present
32509,EMP042,Salman Ahmed,2024-07-22,Present
32510,EMP042,Salman Ahmed,2024-07-23,Present
32511,EMP042,Salman Ahmed,2024-07-24,Present
32512,EMP042,Salman Ahmed,2024-07-25,Present
32513,EMP042,Salman Ahmed,2024-07-26,Present
32514,EMP042,Salman Ahmed,2024-07-29,Present
32515,EMP042,Salman Ahmed,2024-07-30,Present
32516,EMP042,Salman Ahmed,2024-07-31,Absent
32517,EMP042,Salman Ahmed,2024-08-01,Present
32518,EMP042,Salman Ahmed,2024-08-02,Present
32519,EMP042,Salman Ahmed,2024-08-05,Present
32520,EMP042,Salman Ahmed,2024-08-06,Present
32521,EMP042,Salman Ahmed,2024-08-07,Present
32522,EMP042,Salman Ahmed,2024-08-08,Present
32523,EMP042,Salman Ahmed,2024-08-09,Present
32524,EMP042,Salman Ahmed,2024-08-12,Present
32525,EMP042,Salman Ahmed,2024-08-13,Absent
32526,EMP042,Salman Ahmed,2024-08-14,Present
32527,EMP042,Salman Ahmed,2024-08-15,Present
32528,EMP042,Salman Ahmed,2024-08-16,Late
32529,EMP042,Salman Ahmed,2024-08-19,Present
32530,EMP042,Salman Ahmed,2024-08-20,Present
32531,EMP042,Salman Ahmed,2024-08-21,Present
32532,EMP042,Salman Ahmed,2024-08-22,Absent
32533,EMP042,Salman Ahmed,2024-08-23,Present
32534,EMP042,Salman Ahmed,2024-08-26,Present
32535,EMP042,Salman Ahmed,2024-08-27,Present
32536,EMP042,Salman Ahmed,2024-08-28,Present
32537,EMP042,Salman Ahmed,2024-08-29,Present
32538,EMP042,Salman Ahmed,2024-08-30,Present
32539,EMP042,Salman Ahmed,2024-09-02,Late
32540,EMP042,Salman Ahmed,2024-09-03,Present
32541,EMP042,Salman Ahmed,2024-09-04,Present
32542,EMP042,Salman Ahmed,2024-09-05,Present
32543,EMP042,Salman Ahmed,2024-09-06,Present
32544,EMP042,Salman Ahmed,2024-09-09,Present
32545,EMP042,Salman Ahmed,2024-09-10,Late
32546,EMP042,Salman Ahmed,2024-09-11,Present
32547,EMP042,Salman Ahmed,2024-09-12,Present
32548,EMP042,Salman Ahmed,2024-09-13,Present
32549,EMP042,Salman Ahmed,2024-09-16,Present
32550,EMP042,Salman Ahmed,2024-09-17,Present
32551,EMP042,Salman Ahmed,2024-09-18,Present
32552,EMP042,Salman Ahmed,2024-09-19,Late
32553,EMP042,Salman Ahmed,2024-09-20,Present
32554,EMP042,Salman Ahmed,2024-09-23,Present
32555,EMP042,Salman Ahmed,2024-09-24,Present
32556,EMP042,Salman Ahmed,2024-09-25,Present
32557,EMP042,Salman Ahmed,2024-09-26,Present
32558,EMP042,Salman Ahmed,2024-09-27,Present
32559,EMP042,Salman Ahmed,2024-09-30,Present
32560,EMP042,Salman Ahmed,2024-10-01,Present
32561,EMP042,Salman Ahmed,2024-10-02,Present
32562,EMP042,Salman Ahmed,2024-10-03,Late
32563,EMP042,Salman Ahmed,2024-10-04,Absent
32564,EMP042,Salman Ahmed,2024-10-07,Present
32565,EMP042,Salman Ahmed,2024-10-08,Present
32566,EMP042,Salman Ahmed,2024-10-09,Present
32567,EMP042,Salman Ahmed,2024-10-10,Present
32568,EMP042,Salman Ahmed,2024-10-11,Present
32569,EMP042,Salman Ahmed,2024-10-14,Present
32570,EMP042,Salman Ahmed,2024-10-15,Present
32571,EMP042,Salman Ahmed,2024-10-16,Present
32572,EMP042,Salman Ahmed,2024-10-17,Present
32573,EMP042,Salman Ahmed,2024-10-18,Present
32574,EMP042,Salman Ahmed,2024-10-21,Present
32575,EMP042,Salman Ahmed,2024-10-22,Present
32576,EMP042,Salman Ahmed,2024-10-23,Late
32577,EMP042,Salman Ahmed,2024-10-24,Late
32578,EMP042,Salman Ahmed,2024-10-25,Present
32579,EMP042,Salman Ahmed,2024-10-28,Present
32580,EMP042,Salman Ahmed,2024-10-29,Present
32581,EMP042,Salman Ahmed,2024-10-30,Present
32582,EMP042,Salman Ahmed,2024-10-31,Present
32583,EMP042,Salman Ahmed,2024-11-01,Present
32584,EMP042,Salman Ahmed,2024-11-04,Present
32585,EMP042,Salman Ahmed,2024-11-05,Present
32586,EMP042,Salman Ahmed,2024-11-06,Present
32587,EMP042,Salman Ahmed,2024-11-07,Present
32588,EMP042,Salman Ahmed,2024-11-08,Present
32589,EMP042,Salman Ahmed,2024-11-11,Present
32590,EMP042,Salman Ahmed,2024-11-12,Present
32591,EMP042,Salman Ahmed,2024-11-13,Present
32592,EMP042,Salman Ahmed,2024-11-14,Present
32593,EMP042,Salman Ahmed,2024-11-15,Present
32594,EMP042,Salman Ahmed,2024-11-18,Leave
32595,EMP042,Salman Ahmed,2024-11-19,Late
32596,EMP042,Salman Ahmed,2024-11-20,Present
32597,EMP042,Salman Ahmed,2024-11-21,Present
32598,EMP042,Salman Ahmed,2024-11-22,Present
32599,EMP042,Salman Ahmed,2024-11-25,Present
32600,EMP042,Salman Ahmed,2024-11-26,Present
32601,EMP042,Salman Ahmed,2024-11-27,Present
32602,EMP042,Salman Ahmed,2024-11-28,Present
32603,EMP042,Salman Ahmed,2024-11-29,Present
32604,EMP042,Salman Ahmed,2024-12-02,Present
32605,EMP042,Salman Ahmed,2024-12-03,Late
32606,EMP042,Salman Ahmed,2024-12-04,Present
32607,EMP042,Salman Ahmed,2024-12-05,Present
32608,EMP042,Salman Ahmed,2024-12-06,Present
32609,EMP042,Salman Ahmed,2024-12-09,Present
32610,EMP042,Salman Ahmed,2024-12-10,Present
32611,EMP042,Salman Ahmed,2024-12-11,Present
32612,EMP042,Salman Ahmed,2024-12-12,Present
32613,EMP042,Salman Ahmed,2024-12-13,Present
32614,EMP042,Salman Ahmed,2024-12-16,Present
32615,EMP042,Salman Ahmed,2024-12-17,Present
32616,EMP042,Salman Ahmed,2024-12-18,Present
32617,EMP042,Salman Ahmed,2024-12-19,Present
32618,EMP042,Salman Ahmed,2024-12-20,Present
32619,EMP042,Salman Ahmed,2024-12-23,Present
32620,EMP042,Salman Ahmed,2024-12-24,Present
32621,EMP042,Salman Ahmed,2024-12-25,Present
32622,EMP042,Salman Ahmed,2024-12-26,Absent
32623,EMP042,Salman Ahmed,2024-12-27,Absent
32624,EMP042,Salman Ahmed,2024-12-30,Present
32625,EMP042,Salman Ahmed,2024-12-31,Present
32626,EMP042,Salman Ahmed,2025-01-01,Present
32627,EMP042,Salman Ahmed,2025-01-02,Absent
32628,EMP042,Salman Ahmed,2025-01-03,Present
32629,EMP042,Salman Ahmed,2025-01-06,Present
32630,EMP042,Salman Ahmed,2025-01-07,Present
32631,EMP042,Salman Ahmed,2025-01-08,Late
32632,EMP042,Salman Ahmed,2025-01-09,Present
32633,EMP042,Salman Ahmed,2025-01-10,Present
32634,EMP042,Salman Ahmed,2025-01-13,Present
32635,EMP042,Salman Ahmed,2025-01-14,Present
32636,EMP042,Salman Ahmed,2025-01-15,Present
32637,EMP042,Salman Ahmed,2025-01-16,Present
32638,EMP042,Salman Ahmed,2025-01-17,Present
32639,EMP042,Salman Ahmed,2025-01-20,Present
32640,EMP042,Salman Ahmed,2025-01-21,Present
32641,EMP042,Salman Ahmed,2025-01-22,Present
32642,EMP042,Salman Ahmed,2025-01-23,Late
32643,EMP042,Salman Ahmed,2025-01-24,Present
32644,EMP042,Salman Ahmed,2025-01-27,Present
32645,EMP042,Salman Ahmed,2025-01-28,Present
32646,EMP042,Salman Ahmed,2025-01-29,Present
32647,EMP042,Salman Ahmed,2025-01-30,Late
32648,EMP042,Salman Ahmed,2025-01-31,Present
32649,EMP042,Salman Ahmed,2025-02-03,Late
32650,EMP042,Salman Ahmed,2025-02-04,Present
32651,EMP042,Salman Ahmed,2025-02-05,Present
32652,EMP042,Salman Ahmed,2025-02-06,Present
32653,EMP042,Salman Ahmed,2025-02-07,Present
32654,EMP042,Salman Ahmed,2025-02-10,Late
32655,EMP042,Salman Ahmed,2025-02-11,Absent
32656,EMP042,Salman Ahmed,2025-02-12,Present
32657,EMP042,Salman Ahmed,2025-02-13,Present
32658,EMP042,Salman Ahmed,2025-02-14,Present
32659,EMP042,Salman Ahmed,2025-02-17,Absent
32660,EMP042,Salman Ahmed,2025-02-18,Present
32661,EMP042,Salman Ahmed,2025-02-19,Present
32662,EMP042,Salman Ahmed,2025-02-20,Present
32663,EMP042,Salman Ahmed,2025-02-21,Present
32664,EMP042,Salman Ahmed,2025-02-24,Present
32665,EMP042,Salman Ahmed,2025-02-25,Late
32666,EMP042,Salman Ahmed,2025-02-26,Present
32667,EMP042,Salman Ahmed,2025-02-27,Present
32668,EMP042,Salman Ahmed,2025-02-28,Present
32669,EMP042,Salman Ahmed,2025-03-03,Leave
32670,EMP042,Salman Ahmed,2025-03-04,Present
32671,EMP042,Salman Ahmed,2025-03-05,Absent
32672,EMP042,Salman Ahmed,2025-03-06,Present
32673,EMP042,Salman Ahmed,2025-03-07,Present
32674,EMP042,Salman Ahmed,2025-03-10,Present
32675,EMP042,Salman Ahmed,2025-03-11,Present
32676,EMP042,Salman Ahmed,2025-03-12,Present
32677,EMP042,Salman Ahmed,2025-03-13,Present
32678,EMP042,Salman Ahmed,2025-03-14,Present
32679,EMP042,Salman Ahmed,2025-03-17,Present
32680,EMP042,Salman Ahmed,2025-03-18,Present
32681,EMP042,Salman Ahmed,2025-03-19,Present
32682,EMP042,Salman Ahmed,2025-03-20,Late
32683,EMP042,Salman Ahmed,2025-03-21,Present
32684,EMP042,Salman Ahmed,2025-03-24,Present
32685,EMP042,Salman Ahmed,2025-03-25,Present
32686,EMP042,Salman Ahmed,2025-03-26,Present
32687,EMP042,Salman Ahmed,2025-03-27,Present
32688,EMP042,Salman Ahmed,2025-03-28,Present
32689,EMP042,Salman Ahmed,2025-03-31,Present
32690,EMP042,Salman Ahmed,2025-04-01,Present
32691,EMP042,Salman Ahmed,2025-04-02,Present
32692,EMP042,Salman Ahmed,2025-04-03,Absent
32693,EMP042,Salman Ahmed,2025-04-04,Leave
32694,EMP042,Salman Ahmed,2025-04-07,Absent
32695,EMP042,Salman Ahmed,2025-04-08,Present
32696,EMP042,Salman Ahmed,2025-04-09,Absent
32697,EMP042,Salman Ahmed,2025-04-10,Present
32698,EMP042,Salman Ahmed,2025-04-11,Present
32699,EMP042,Salman Ahmed,2025-04-14,Present
32700,EMP042,Salman Ahmed,2025-04-15,Present
32701,EMP042,Salman Ahmed,2025-04-16,Present
32702,EMP042,Salman Ahmed,2025-04-17,Present
32703,EMP042,Salman Ahmed,2025-04-18,Present
32704,EMP042,Salman Ahmed,2025-04-21,Present
32705,EMP042,Salman Ahmed,2025-04-22,Present
32706,EMP042,Salman Ahmed,2025-04-23,Leave
32707,EMP042,Salman Ahmed,2025-04-24,Present
32708,EMP042,Salman Ahmed,2025-04-25,Present
32709,EMP042,Salman Ahmed,2025-04-28,Present
32710,EMP042,Salman Ahmed,2025-04-29,Present
32711,EMP042,Salman Ahmed,2025-04-30,Absent
32712,EMP042,Salman Ahmed,2025-05-01,Present
32713,EMP042,Salman Ahmed,2025-05-02,Present
32714,EMP042,Salman Ahmed,2025-05-05,Present
32715,EMP042,Salman Ahmed,2025-05-06,Present
32716,EMP042,Salman Ahmed,2025-05-07,Absent
32717,EMP042,Salman Ahmed,2025-05-08,Present
32718,EMP042,Salman Ahmed,2025-05-09,Present
32719,EMP042,Salman Ahmed,2025-05-12,Present
32720,EMP042,Salman Ahmed,2025-05-13,Present
32721,EMP042,Salman Ahmed,2025-05-14,Present
32722,EMP042,Salman Ahmed,2025-05-15,Present
32723,EMP042,Salman Ahmed,2025-05-16,Present
32724,EMP042,Salman Ahmed,2025-05-19,Present
32725,EMP042,Salman Ahmed,2025-05-20,Present
32726,EMP042,Salman Ahmed,2025-05-21,Leave
32727,EMP042,Salman Ahmed,2025-05-22,Present
32728,EMP042,Salman Ahmed,2025-05-23,Absent
32729,EMP042,Salman Ahmed,2025-05-26,Present
32730,EMP042,Salman Ahmed,2025-05-27,Present
32731,EMP042,Salman Ahmed,2025-05-28,Leave
32732,EMP042,Salman Ahmed,2025-05-29,Absent
32733,EMP042,Salman Ahmed,2025-05-30,Present
32734,EMP042,Salman Ahmed,2025-06-02,Late
32735,EMP042,Salman Ahmed,2025-06-03,Present
32736,EMP042,Salman Ahmed,2025-06-04,Late
32737,EMP042,Salman Ahmed,2025-06-05,Present
32738,EMP042,Salman Ahmed,2025-06-06,Present
32739,EMP042,Salman Ahmed,2025-06-09,Present
32740,EMP042,Salman Ahmed,2025-06-10,Present
32741,EMP042,Salman Ahmed,2025-06-11,Present
32742,EMP042,Salman Ahmed,2025-06-12,Present
32743,EMP042,Salman Ahmed,2025-06-13,Present
32744,EMP042,Salman Ahmed,2025-06-16,Present
32745,EMP042,Salman Ahmed,2025-06-17,Present
32746,EMP042,Salman Ahmed,2025-06-18,Present
32747,EMP042,Salman Ahmed,2025-06-19,Leave
32748,EMP042,Salman Ahmed,2025-06-20,Present
32749,EMP042,Salman Ahmed,2025-06-23,Present
32750,EMP042,Salman Ahmed,2025-06-24,Present
32751,EMP042,Salman Ahmed,2025-06-25,Present
32752,EMP042,Salman Ahmed,2025-06-26,Present
32753,EMP042,Salman Ahmed,2025-06-27,Late
32754,EMP042,Salman Ahmed,2025-06-30,Present
32755,EMP042,Salman Ahmed,2025-07-01,Present
32756,EMP042,Salman Ahmed,2025-07-02,Present
32757,EMP042,Salman Ahmed,2025-07-03,Present
32758,EMP042,Salman Ahmed,2025-07-04,Absent
32759,EMP042,Salman Ahmed,2025-07-07,Absent
32760,EMP042,Salman Ahmed,2025-07-08,Present
32761,EMP042,Salman Ahmed,2025-07-09,Present
32762,EMP042,Salman Ahmed,2025-07-10,Present
32763,EMP042,Salman Ahmed,2025-07-11,Leave
32764,EMP042,Salman Ahmed,2025-07-14,Present
32765,EMP042,Salman Ahmed,2025-07-15,Present
32766,EMP042,Salman Ahmed,2025-07-16,Present
32767,EMP042,Salman Ahmed,2025-07-17,Leave
32768,EMP042,Salman Ahmed,2025-07-18,Present
32769,EMP042,Salman Ahmed,2025-07-21,Present
32770,EMP042,Salman Ahmed,2025-07-22,Present
32771,EMP042,Salman Ahmed,2025-07-23,Present
32772,EMP042,Salman Ahmed,2025-07-24,Present
32773,EMP042,Salman Ahmed,2025-07-25,Present
32774,EMP042,Salman Ahmed,2025-07-28,Present
32775,EMP042,Salman Ahmed,2025-07-29,Present
32776,EMP042,Salman Ahmed,2025-07-30,Present
32777,EMP042,Salman Ahmed,2025-07-31,Present
32778,EMP042,Salman Ahmed,2025-08-01,Present
32779,EMP042,Salman Ahmed,2025-08-04,Present
32780,EMP042,Salman Ahmed,2025-08-05,Late
32781,EMP042,Salman Ahmed,2025-08-06,Absent
32782,EMP042,Salman Ahmed,2025-08-07,Present
32783,EMP042,Salman Ahmed,2025-08-08,Present
32784,EMP042,Salman Ahmed,2025-08-11,Present
32785,EMP042,Salman Ahmed,2025-08-12,Present
32786,EMP042,Salman Ahmed,2025-08-13,Present
32787,EMP042,Salman Ahmed,2025-08-14,Present
32788,EMP042,Salman Ahmed,2025-08-15,Present
32789,EMP042,Salman Ahmed,2025-08-18,Present
32790,EMP042,Salman Ahmed,2025-08-19,Present
32791,EMP042,Salman Ahmed,2025-08-20,Present
32792,EMP042,Salman Ahmed,2025-08-21,Present
32793,EMP042,Salman Ahmed,2025-08-22,Present
32794,EMP042,Salman Ahmed,2025-08-25,Present
32795,EMP042,Salman Ahmed,2025-08-26,Present
32796,EMP042,Salman Ahmed,2025-08-27,Present
32797,EMP042,Salman Ahmed,2025-08-28,Present
32798,EMP042,Salman Ahmed,2025-08-29,Present
32799,EMP042,Salman Ahmed,2025-09-01,Absent
32800,EMP042,Salman Ahmed,2025-09-02,Present
32801,EMP042,Salman Ahmed,2025-09-03,Present
32802,EMP042,Salman Ahmed,2025-09-04,Present
32803,EMP042,Salman Ahmed,2025-09-05,Present
32804,EMP042,Salman Ahmed,2025-09-08,Present
32805,EMP042,Salman Ahmed,2025-09-09,Present
32806,EMP042,Salman Ahmed,2025-09-10,Absent
32807,EMP042,Salman Ahmed,2025-09-11,Present
32808,EMP042,Salman Ahmed,2025-09-12,Present
32809,EMP042,Salman Ahmed,2025-09-15,Present
32810,EMP042,Salman Ahmed,2025-09-16,Present
32811,EMP042,Salman Ahmed,2025-09-17,Present
32812,EMP042,Salman Ahmed,2025-09-18,Absent
32813,EMP042,Salman Ahmed,2025-09-19,Present
32814,EMP042,Salman Ahmed,2025-09-22,Present
32815,EMP042,Salman Ahmed,2025-09-23,Absent
32816,EMP042,Salman Ahmed,2025-09-24,Present
32817,EMP042,Salman Ahmed,2025-09-25,Present
32818,EMP042,Salman Ahmed,2025-09-26,Present
32819,EMP042,Salman Ahmed,2025-09-29,Present
32820,EMP042,Salman Ahmed,2025-09-30,Present
32821,EMP042,Salman Ahmed,2025-10-01,Present
32822,EMP042,Salman Ahmed,2025-10-02,Present
32823,EMP042,Salman Ahmed,2025-10-03,Present
32824,EMP042,Salman Ahmed,2025-10-06,Present
32825,EMP042,Salman Ahmed,2025-10-07,Present
32826,EMP042,Salman Ahmed,2025-10-08,Present
32827,EMP042,Salman Ahmed,2025-10-09,Present
32828,EMP042,Salman Ahmed,2025-10-10,Present
32829,EMP042,Salman Ahmed,2025-10-13,Leave
32830,EMP042,Salman Ahmed,2025-10-14,Present
32831,EMP042,Salman Ahmed,2025-10-15,Present
32832,EMP042,Salman Ahmed,2025-10-16,Present
32833,EMP042,Salman Ahmed,2025-10-17,Present
32834,EMP042,Salman Ahmed,2025-10-20,Present
32835,EMP042,Salman Ahmed,2025-10-21,Present
32836,EMP042,Salman Ahmed,2025-10-22,Present
32837,EMP042,Salman Ahmed,2025-10-23,Late
32838,EMP042,Salman Ahmed,2025-10-24,Present
32839,EMP042,Salman Ahmed,2025-10-27,Present
32840,EMP042,Salman Ahmed,2025-10-28,Present
32841,EMP042,Salman Ahmed,2025-10-29,Present
32842,EMP042,Salman Ahmed,2025-10-30,Present
32843,EMP042,Salman Ahmed,2025-10-31,Present
32844,EMP042,Salman Ahmed,2025-11-03,Present
32845,EMP042,Salman Ahmed,2025-11-04,Present
32846,EMP042,Salman Ahmed,2025-11-05,Present
32847,EMP042,Salman Ahmed,2025-11-06,Present
32848,EMP042,Salman Ahmed,2025-11-07,Present
32849,EMP042,Salman Ahmed,2025-11-10,Present
32850,EMP042,Salman Ahmed,2025-11-11,Absent
32851,EMP042,Salman Ahmed,2025-11-12,Present
32852,EMP042,Salman Ahmed,2025-11-13,Present
32853,EMP042,Salman Ahmed,2025-11-14,Present
32854,EMP042,Salman Ahmed,2025-11-17,Present
32855,EMP042,Salman Ahmed,2025-11-18,Present
32856,EMP042,Salman Ahmed,2025-11-19,Absent
32857,EMP042,Salman Ahmed,2025-11-20,Present
32858,EMP042,Salman Ahmed,2025-11-21,Present
32859,EMP042,Salman Ahmed,2025-11-24,Present
32860,EMP042,Salman Ahmed,2025-11-25,Late
32861,EMP042,Salman Ahmed,2025-11-26,Present
32862,EMP042,Salman Ahmed,2025-11-27,Present
32863,EMP042,Salman Ahmed,2025-11-28,Present
32864,EMP042,Salman Ahmed,2025-12-01,Late
32865,EMP042,Salman Ahmed,2025-12-02,Late
32866,EMP042,Salman Ahmed,2025-12-03,Late
32867,EMP042,Salman Ahmed,2025-12-04,Present
32868,EMP042,Salman Ahmed,2025-12-05,Present
32869,EMP042,Salman Ahmed,2025-12-08,Absent
32870,EMP042,Salman Ahmed,2025-12-09,Present
32871,EMP042,Salman Ahmed,2025-12-10,Late
32872,EMP042,Salman Ahmed,2025-12-11,Present
32873,EMP042,Salman Ahmed,2025-12-12,Absent
32874,EMP042,Salman Ahmed,2025-12-15,Present
32875,EMP042,Salman Ahmed,2025-12-16,Late
32876,EMP042,Salman Ahmed,2025-12-17,Present
32877,EMP042,Salman Ahmed,2025-12-18,Late
32878,EMP042,Salman Ahmed,2025-12-19,Present
32879,EMP042,Salman Ahmed,2025-12-22,Present
32880,EMP042,Salman Ahmed,2025-12-23,Present
32881,EMP042,Salman Ahmed,2025-12-24,Absent
32882,EMP042,Salman Ahmed,2025-12-25,Late
32883,EMP042,Salman Ahmed,2025-12-26,Absent
32884,EMP042,Salman Ahmed,2025-12-29,Present
32885,EMP042,Salman Ahmed,2025-12-30,Present
32886,EMP042,Salman Ahmed,2025-12-31,Present
32887,EMP043,Ammar Ali,2023-01-02,Absent
32888,EMP043,Ammar Ali,2023-01-03,Present
32889,EMP043,Ammar Ali,2023-01-04,Present
32890,EMP043,Ammar Ali,2023-01-05,Present
32891,EMP043,Ammar Ali,2023-01-06,Present
32892,EMP043,Ammar Ali,2023-01-09,Present
32893,EMP043,Ammar Ali,2023-01-10,Leave
32894,EMP043,Ammar Ali,2023-01-11,Present
32895,EMP043,Ammar Ali,2023-01-12,Present
32896,EMP043,Ammar Ali,2023-01-13,Present
32897,EMP043,Ammar Ali,2023-01-16,Present
32898,EMP043,Ammar Ali,2023-01-17,Present
32899,EMP043,Ammar Ali,2023-01-18,Present
32900,EMP043,Ammar Ali,2023-01-19,Late
32901,EMP043,Ammar Ali,2023-01-20,Present
32902,EMP043,Ammar Ali,2023-01-23,Present
32903,EMP043,Ammar Ali,2023-01-24,Present
32904,EMP043,Ammar Ali,2023-01-25,Present
32905,EMP043,Ammar Ali,2023-01-26,Present
32906,EMP043,Ammar Ali,2023-01-27,Late
32907,EMP043,Ammar Ali,2023-01-30,Present
32908,EMP043,Ammar Ali,2023-01-31,Present
32909,EMP043,Ammar Ali,2023-02-01,Present
32910,EMP043,Ammar Ali,2023-02-02,Present
32911,EMP043,Ammar Ali,2023-02-03,Present
32912,EMP043,Ammar Ali,2023-02-06,Present
32913,EMP043,Ammar Ali,2023-02-07,Late
32914,EMP043,Ammar Ali,2023-02-08,Leave
32915,EMP043,Ammar Ali,2023-02-09,Leave
32916,EMP043,Ammar Ali,2023-02-10,Present
32917,EMP043,Ammar Ali,2023-02-13,Present
32918,EMP043,Ammar Ali,2023-02-14,Present
32919,EMP043,Ammar Ali,2023-02-15,Present
32920,EMP043,Ammar Ali,2023-02-16,Present
32921,EMP043,Ammar Ali,2023-02-17,Present
32922,EMP043,Ammar Ali,2023-02-20,Present
32923,EMP043,Ammar Ali,2023-02-21,Present
32924,EMP043,Ammar Ali,2023-02-22,Present
32925,EMP043,Ammar Ali,2023-02-23,Present
32926,EMP043,Ammar Ali,2023-02-24,Present
32927,EMP043,Ammar Ali,2023-02-27,Present
32928,EMP043,Ammar Ali,2023-02-28,Leave
32929,EMP043,Ammar Ali,2023-03-01,Late
32930,EMP043,Ammar Ali,2023-03-02,Late
32931,EMP043,Ammar Ali,2023-03-03,Present
32932,EMP043,Ammar Ali,2023-03-06,Present
32933,EMP043,Ammar Ali,2023-03-07,Leave
32934,EMP043,Ammar Ali,2023-03-08,Present
32935,EMP043,Ammar Ali,2023-03-09,Absent
32936,EMP043,Ammar Ali,2023-03-10,Present
32937,EMP043,Ammar Ali,2023-03-13,Absent
32938,EMP043,Ammar Ali,2023-03-14,Present
32939,EMP043,Ammar Ali,2023-03-15,Absent
32940,EMP043,Ammar Ali,2023-03-16,Absent
32941,EMP043,Ammar Ali,2023-03-17,Present
32942,EMP043,Ammar Ali,2023-03-20,Present
32943,EMP043,Ammar Ali,2023-03-21,Present
32944,EMP043,Ammar Ali,2023-03-22,Late
32945,EMP043,Ammar Ali,2023-03-23,Leave
32946,EMP043,Ammar Ali,2023-03-24,Leave
32947,EMP043,Ammar Ali,2023-03-27,Present
32948,EMP043,Ammar Ali,2023-03-28,Present
32949,EMP043,Ammar Ali,2023-03-29,Present
32950,EMP043,Ammar Ali,2023-03-30,Present
32951,EMP043,Ammar Ali,2023-03-31,Present
32952,EMP043,Ammar Ali,2023-04-03,Present
32953,EMP043,Ammar Ali,2023-04-04,Present
32954,EMP043,Ammar Ali,2023-04-05,Present
32955,EMP043,Ammar Ali,2023-04-06,Present
32956,EMP043,Ammar Ali,2023-04-07,Present
